Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
50,50,Jake Hill,Grixis Oculus,"[2, 2, 0]","[5, 5, 0]",6,54.16667,50.0,47.9968,smllmntn,https://melee.gg/Profile/Index/smllmntn,https://melee.gg/Decklist/View/23ed83b1-3ef0-49d0-ba91-b349016e3cf1,4.0,rcq_orlando_08_31_2025
51,51,Aaron Luebke,Mono-Green,"[2, 2, 0]","[4, 5, 0]",6,54.16667,44.44444,54.58875,aaron5,https://melee.gg/Profile/Index/aaron5,https://melee.gg/Decklist/View/78269345-ad71-4bcb-8f1f-b34a00d6b6cd,4.0,rcq_orlando_08_31_2025
52,52,Andrew Thomas,Rakdos Burn (Obosh),"[2, 4, 0]","[7, 8, 0]",6,52.22222,46.66667,48.16017,StankyJanky,https://melee.gg/Profile/Index/StankyJanky,https://melee.gg/Decklist/View/1dfbe19f-c374-4464-ac62-b34a00d64548,6.0,rcq_orlando_08_31_2025
53,53,LeightonLee288,Dimir Murktide,"[2, 3, 0]","[5, 8, 0]",6,50.0,38.46154,51.32576,LeightonLee288,https://melee.gg/Profile/Index/LeightonLee288,https://melee.gg/Decklist/View/73fa3210-e6f2-44fb-bfb5-b34a00d83a84,5.0,rcq_orlando_08_31_2025
54,54,Anthony Arevalo,Esper Midrange,"[2, 2, 0]","[5, 4, 0]",6,49.72222,55.55556,52.08333,Ant_Are,https://melee.gg/Profile/Index/Ant_Are,https://melee.gg/Decklist/View/f9686886-a56b-4e9d-82a0-b34a00b4b2b0,4.0,rcq_orlando_08_31_2025
55,55,Brian Cusick,Gruul,"[2, 2, 0]","[6, 4, 0]",6,49.16667,60.0,44.6875,bgcusick,https://melee.gg/Profile/Index/bgcusick,https://melee.gg/Decklist/View/0c99affd-6283-4ccb-b615-b34a00dbe8f4,4.0,rcq_orlando_08_31_2025
56,56,Augustine,Jeskai Affinity,"[2, 4, 0]","[5, 8, 0]",6,47.03704,38.46154,48.76068,Augustine,https://melee.gg/Profile/Index/Augustine,https://melee.gg/Decklist/View/226945b0-444b-491c-9b34-b34a00dce780,6.0,rcq_orlando_08_31_2025
57,57,jlparisi,Jund Midrange,"[2, 4, 0]","[6, 9, 0]",6,45.37037,40.0,48.45976,jlparisi,https://melee.gg/Profile/Index/jlparisi,https://melee.gg/Decklist/View/7cf45e40-9933-4f87-adcd-b34a0021fc99,6.0,rcq_orlando_08_31_2025
58,58,Joshua Willis,Gruul Combo,"[2, 2, 0]","[5, 5, 0]",6,44.16667,50.0,43.98102,mtgplayer443,https://melee.gg/Profile/Index/mtgplayer443,https://melee.gg/Decklist/View/f595700c-399b-4b6f-9b61-b34a00d78fb2,4.0,rcq_orlando_08_31_2025
59,59,Bryguy110,Simic Amulet Titan,"[2, 2, 0]","[5, 4, 0]",6,41.66667,55.55556,44.04762,Bryguy110,https://melee.gg/Profile/Index/Bryguy110,https://melee.gg/Decklist/View/f4898a81-886c-4fc6-9c6b-b34a002437c2,4.0,rcq_orlando_08_31_2025
60,60,Jberas88,Bant,"[1, 2, 1]","[3, 6, 0]",4,58.33333,33.33333,59.51923,Jberas88,https://melee.gg/Profile/Index/Jberas88,https://melee.gg/Decklist/View/cb3d3d52-0010-496e-b72b-b34a00d77c7e,4.0,rcq_orlando_08_31_2025
61,61,Charles Cox,Mardu Energy,"[1, 2, 0]","[3, 4, 0]",3,66.66667,42.85714,61.19658,ilawful,https://melee.gg/Profile/Index/ilawful,https://melee.gg/Decklist/View/a1613c0a-cc9e-4e9d-9c00-b34a00db13ff,3.0,rcq_orlando_08_31_2025
62,62,Christopher Juliano,Izzet Affinity,"[1, 2, 0]","[3, 5, 0]",3,61.11111,37.5,50.69444,julicj05,https://melee.gg/Profile/Index/julicj05,https://melee.gg/Decklist/View/a29b89bd-505e-4258-8b55-b34a001cafd4,3.0,rcq_orlando_08_31_2025
