Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
39,39,Dunnzo,Jeskai Blink,"[2, 2, 0]","[5, 5, 0]",6,58.05556,50.0,53.02083,Dunnzo,https://melee.gg/Profile/Index/Dunnzo,https://melee.gg/Decklist/View/45c90ec2-fca9-4739-b2e3-b3810175c49a,4.0,rcq_baltimore_10_26_2025
40,40,Jason Betances,Jeskai Blink,"[2, 3, 0]","[6, 8, 0]",6,56.44444,42.85714,55.03114,Jasonb2089,https://melee.gg/Profile/Index/Jasonb2089,https://melee.gg/Decklist/View/f4e177f0-2a3a-4a67-8a2e-b381018140b3,5.0,rcq_baltimore_10_26_2025
41,41,ryan gassaway,Naya Control,"[2, 3, 0]","[5, 7, 0]",6,54.44444,41.66667,51.06061,RJG,https://melee.gg/Profile/Index/RJG,https://melee.gg/Decklist/View/5515b1a0-9723-496b-9a3a-b382001eaa7b,5.0,rcq_baltimore_10_26_2025
42,42,Gerrit Cyr,Izzet Affinity,"[2, 2, 0]","[5, 6, 0]",6,54.16667,45.45455,53.57143,PandaBhur,https://melee.gg/Profile/Index/PandaBhur,https://melee.gg/Decklist/View/cd0a832b-30fb-4c34-8906-b38200dda397,4.0,rcq_baltimore_10_26_2025
43,43,Dariusz Szylman,Azorius Blink,"[2, 2, 0]","[5, 4, 0]",6,53.88889,55.55556,48.46154,Szelma,https://melee.gg/Profile/Index/Szelma,https://melee.gg/Decklist/View/921f29f7-cd64-4cf3-8e53-b3820020b5e4,4.0,rcq_baltimore_10_26_2025
44,44,TheWigs,Boros Energy,"[2, 3, 0]","[5, 7, 0]",6,53.33333,41.66667,48.76191,TheWigs,https://melee.gg/Profile/Index/TheWigs,https://melee.gg/Decklist/View/1a494057-a469-4f05-b9e5-b382004653ee,5.0,rcq_baltimore_10_26_2025
45,45,Ryan Peck,W-U-B-G,"[2, 3, 0]","[5, 8, 0]",6,52.22222,38.46154,51.41667,Spaceboss,https://melee.gg/Profile/Index/Spaceboss,https://melee.gg/Decklist/View/f7330203-65cb-4120-991b-b382003dc03b,5.0,rcq_baltimore_10_26_2025
46,46,honfar,Azorius Control (Kaheera),"[2, 2, 0]","[4, 5, 0]",6,50.0,44.44444,47.74306,honfar,https://melee.gg/Profile/Index/honfar,https://melee.gg/Decklist/View/2c80fdea-463d-4d1d-8edf-b382005262f5,4.0,rcq_baltimore_10_26_2025
47,47,nadir7665,Izzet,"[2, 3, 0]","[5, 6, 0]",6,49.77778,45.45455,52.25108,nadir7665,https://melee.gg/Profile/Index/nadir7665,https://melee.gg/Decklist/View/62056a84-611a-435b-9534-b3820022207f,5.0,rcq_baltimore_10_26_2025
48,48,Melissa Comeau,Simic Birthing Ritual,"[2, 1, 0]","[4, 3, 0]",6,46.66667,57.14286,46.42857,MelissingOut,https://melee.gg/Profile/Index/MelissingOut,https://melee.gg/Decklist/View/1fb2256d-18e6-4511-a077-b38200b4ec0f,3.0,rcq_baltimore_10_26_2025
49,49,Edward Barton,Mono-Red Control (Lutri),"[2, 2, 0]","[5, 4, 0]",6,46.66667,55.55556,45.25641,LONMaster,https://melee.gg/Profile/Index/LONMaster,https://melee.gg/Decklist/View/ad8607fb-1861-42c2-a022-b38200261a68,4.0,rcq_baltimore_10_26_2025
